Conjunto,Caso,Magnitud,Referencia,Modelo_inicial,Error_inicial_pct,Residual_inicial,Modelo_identificado,Error_identificado_pct,Residual_identificado
calibración exploratoria,09:00,Eta_pct,28.7,54.458875343535006,89.75217889733452,0.8975217889733452,28.882567305668545,0.6361230162667083,0.006361230162667084
calibración exploratoria,10:00,Eta_pct,34.4,54.45119066969734,58.28834497005042,0.5828834497005041,28.876696305769354,16.056115390205363,-0.16056115390205364
calibración exploratoria,11:00,Eta_pct,26.51,54.44631167069509,105.38027789775589,1.0538027789775588,28.87297278911823,8.91351485898992,0.0891351485898992
calibración exploratoria,12:00,Eta_pct,30.06,54.44457088402858,81.1196636195229,0.811196636195229,28.871650510011225,3.9532584497297862,-0.03953258449729786
calibración exploratoria,13:00,Eta_pct,27.5,54.44608696022283,97.98577076444666,0.9798577076444664,28.87281958360406,4.992071213105669,0.04992071213105669
calibración exploratoria,14:00,Eta_pct,30.01,54.45075657060333,81.4420412216039,0.814420412216039,28.876400340231577,3.777406397095718,-0.03777406397095718
calibración exploratoria,15:00,Eta_pct,28.6,54.45826144306864,90.41350154919105,0.9041350154919106,28.88214874860653,0.9865340860368086,0.009865340860368086
calibración exploratoria,16:00,Eta_pct,27.1,54.46809007699063,100.98926227671816,1.0098926227671816,28.889673058221174,6.6039596244323695,0.0660395962443237
